year,rank,overall_wins,overall_win_loss_percentage,conference_wins,conference_losses,own_points_per_game,simple_rating_system,ap_pre,ap_high,ap_final,conference_tournament_champion,poy,points,steals,steals per game,assists,assists per game,blocks,blocks per game,champion
1993,6,19,0.633,8,8,77.7,10.39,14,8,18,True,0,0,0,0,0,0,0,0,0
1993,2,21,0.677,9,5,95.1,-7.48,26,26,26,True,0,0,0,0,0,0,0,0,0
1993,4,19,0.594,11,7,75.9,9.27,26,26,26,False,0,0,0,0,0,0,0,0,0
1993,4,22,0.688,11,7,76.9,2.39,26,25,26,True,0,0,0,0,0,0,0,0,0
1993,1,28,0.824,14,2,83.0,6.4,26,5,8,False,0,0,0,0,0,0,0,0,0
1993,2,21,0.724,10,4,74.5,-4.28,26,26,26,True,0,0,0,0,0,0,0,0,0
1993,5,20,0.606,8,6,69.2,10.23,26,26,26,False,0,0,0,0,0,0,0,0,0
1993,7,19,0.576,5,9,73.1,9.11,26,26,26,True,0,0,0,0,0,0,0,0,0
1993,1,24,0.857,17,1,83.6,8.28,10,3,5,False,0,0,0,0,0,0,0,0,0
1993,3,19,0.613,9,5,67.4,0.24,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,2,28,0.8,11,5,85.6,9.39,1,1,1,True,0,0,0,0,0,0,0,0,0
1994,3,18,0.6,12,6,70.9,-6.95,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,4,20,0.645,10,8,75.7,7.66,26,26,26,False,0,0,0,0,0,0,0,0,0
1994,3,23,0.676,11,7,77.3,9.81,26,18,26,False,0,0,0,0,0,0,0,0,0
1994,3,21,0.7,12,6,80.9,12.18,12,8,18,False,0,0,0,0,0,0,0,0,0
1994,1,25,0.758,14,4,80.8,0.21,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,2,23,0.742,12,4,63.8,8.24,8,4,12,False,0,0,0,0,0,0,0,0,0
1994,1,25,0.833,12,2,76.0,-6.21,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,4,20,0.667,7,7,87.3,6.86,26,22,22,True,0,0,0,0,0,0,0,0,0
1994,1,25,0.893,14,0,75.0,-5.15,26,24,26,False,0,0,0,0,0,0,0,0,0
1994,1,29,0.784,12,4,75.1,9.08,26,14,14,False,0,0,0,0,0,0,0,0,0
1994,2,20,0.667,10,4,83.3,-1.41,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,3,22,0.733,8,4,71.4,3.49,26,17,26,False,0,0,0,0,0,0,0,0,0
1994,3,18,0.6,8,8,69.3,6.27,24,21,26,False,0,0,0,0,0,0,0,0,0
1994,1,29,0.853,16,2,84.9,6.26,26,2,4,False,0,0,0,0,0,0,0,0,0
1994,1,21,0.7,14,4,76.0,-6.29,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,7,31,0.912,14,2,92.3,7.64,3,1,2,False,0,0,0,0,0,0,0,0,1
1994,4,16,0.533,10,6,75.3,-7.83,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,6,17,0.607,10,8,84.0,9.9,17,16,26,False,0,0,0,0,0,0,0,0,0
1994,6,19,0.613,10,8,71.4,12.05,15,15,26,False,0,0,0,0,0,0,0,0,0
1994,2,21,0.75,13,5,86.1,6.77,13,1,17,False,0,0,0,0,0,0,0,0,0
1994,1,23,0.742,15,3,81.9,2.5,26,26,26,False,0,0,0,0,0,0,0,0,0
1994,2,24,0.706,10,4,79.7,8.37,11,8,19,False,0,0,0,0,0,0,0,0,0
1994,1,23,0.742,12,6,78.9,-0.63,26,23,26,True,0,0,0,0,0,0,0,0,0
1994,1,26,0.765,12,2,91.8,2.94,26,20,20,True,0,0,0,0,0,0,0,0,0
1994,1,20,0.645,14,4,75.8,1.67,26,25,26,False,0,0,0,0,0,0,0,0,0
1994,2,24,0.75,13,5,79.8,12.15,5,3,11,False,0,0,0,0,0,0,0,0,0
1994,2,19,0.633,8,6,71.6,2.56,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,2,23,0.793,8,4,80.0,3.14,26,16,24,False,0,0,0,0,0,0,0,0,0
1994,5,18,0.6,8,8,80.0,7.4,26,18,26,False,0,0,0,0,0,0,0,0,0
1994,1,28,0.8,14,2,76.4,6.21,22,6,8,True,0,0,0,0,0,0,0,0,0
1994,2,25,0.781,14,4,72.9,-7.36,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,1,29,0.853,14,4,84.4,10.0,21,3,3,False,1,1,0,0,0,0,0,0,0
1994,2,21,0.7,11,5,80.1,-7.74,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,4,20,0.667,10,8,79.3,9.91,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,8,20,0.667,12,4,73.6,6.15,26,26,26,False,0,0,0,0,0,0,0,0,0
1994,3,21,0.636,9,7,71.4,7.89,26,26,26,False,0,0,0,0,0,0,1,0,0
1994,1,24,0.857,14,2,75.1,-5.69,26,26,26,False,0,0,0,0,0,0,0,0,0
1994,3,27,0.771,9,5,80.4,8.61,9,1,13,False,0,0,0,0,0,0,0,0,0
1994,1,23,0.767,14,4,81.2,-1.73,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,1,24,0.727,10,2,69.1,8.01,26,19,21,False,0,0,0,0,1,1,1,1,0
1994,2,22,0.733,13,5,77.8,-1.04,26,26,26,True,0,0,1,1,0,0,0,0,0
1994,2,27,0.794,12,4,86.9,9.47,2,1,7,True,0,0,0,0,0,0,0,0,0
1994,2,19,0.613,12,4,77.3,-2.74,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,5,20,0.625,10,8,75.8,10.8,26,26,26,False,0,0,0,0,0,0,0,0,0
1994,7,17,0.567,8,10,68.6,10.69,26,26,26,False,0,0,0,0,0,0,0,0,0
1994,1,28,0.824,12,4,77.6,9.0,4,1,6,False,0,0,0,0,0,0,0,0,0
1994,1,19,0.633,12,2,80.5,-7.39,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,1,28,0.875,14,0,81.4,8.29,26,3,5,False,0,0,0,0,0,0,0,0,0
1994,1,17,0.567,9,5,75.3,-8.88,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,4,22,0.688,7,5,77.7,6.18,19,17,25,True,0,0,0,0,0,0,0,0,0
1994,7,18,0.621,8,10,77.8,9.93,26,12,26,False,0,0,0,0,0,0,0,0,0
1994,3,22,0.733,13,5,78.6,7.19,6,6,16,False,0,0,0,0,1,1,0,0,0
1994,1,27,0.794,15,3,66.4,-1.89,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,2,23,0.767,13,5,83.9,8.83,20,13,15,False,0,0,0,0,0,0,0,0,0
1994,4,18,0.545,11,7,72.0,4.1,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,4,22,0.629,10,8,78.8,10.27,10,9,23,False,0,0,0,0,0,0,0,0,0
1994,2,23,0.767,14,4,77.8,0.37,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,1,28,0.824,10,2,80.1,7.41,7,5,10,True,0,0,0,0,0,0,0,0,0
1994,5,17,0.567,7,7,71.6,0.21,26,26,26,True,0,0,0,0,0,0,0,0,0
1994,4,18,0.581,8,8,64.1,11.26,16,12,26,False,0,0,0,0,0,0,0,0,0
1994,1,23,0.742,14,4,76.8,0.88,26,26,26,False,0,0,0,0,0,0,0,0,0
1994,1,29,0.829,14,4,89.3,8.9,18,6,9,False,0,0,0,0,0,0,0,0,0
1994,5,17,0.567,6,8,78.6,-3.07,26,26,26,True,0,0,0,0,0,0,0,0,0
1995,1,26,0.813,12,4,71.4,10.91,24,3,3,True,0,0,0,0,0,0,1,1,0
1995,3,15,0.5,10,6,65.6,-9.2,26,26,26,True,0,0,0,0,0,0,0,0,0
1995,6,19,0.613,10,8,76.1,6.31,26,11,26,False,0,0,0,0,0,0,0,0,0
1995,2,23,0.742,8,4,75.8,4.08,26,26,26,False,0,0,0,0,0,0,0,0,0
1995,9,23,0.697,10,6,73.0,6.62,18,18,20,False,0,0,0,0,0,0,0,0,0
1995,1,22,0.786,14,0,82.2,-5.39,26,21,26,False,0,0,0,0,0,0,0,0,0
1995,2,27,0.73,10,4,75.9,10.26,21,14,14,True,0,0,0,0,0,0,0,0,0
1995,1,22,0.733,12,4,75.4,-3.69,26,26,26,True,0,0,0,0,0,0,0,0,0
1995,1,24,0.75,15,3,74.8,4.66,26,26,26,False,0,0,0,0,0,0,0,0,0
1995,5,19,0.613,10,8,72.5,7.71,25,20,26,False,0,0,0,0,0,0,0,0,0
1995,2,25,0.758,14,4,78.5,8.3,22,9,9,True,0,0,0,0,0,0,0,0,0
1995,1,21,0.636,12,2,77.2,1.28,26,26,26,True,0,0,0,0,0,0,0,0,0
1995,1,19,0.679,8,4,74.5,3.56,26,26,26,False,0,0,0,0,0,0,0,0,0
1995,5,20,0.69,10,8,79.0,7.24,26,15,26,False,0,0,0,0,0,0,0,0,0
1995,1,29,0.853,13,3,80.9,8.07,3,1,7,True,0,0,0,0,0,0,0,0,0
1995,3,19,0.633,10,4,68.3,-3.12,26,26,26,True,0,0,0,0,0,0,0,0,0
1995,1,25,0.806,11,3,82.7,10.02,11,1,5,False,0,0,0,0,0,0,0,0,0
1995,1,17,0.567,11,3,76.5,-4.94,26,26,26,True,0,0,0,0,0,0,1,1,0
1995,1,27,0.871,17,1,79.3,-2.43,26,21,21,True,0,0,0,0,0,0,0,0,0
1995,4,17,0.548,11,7,70.6,8.94,16,13,26,False,0,0,0,0,0,0,0,0,0
1995,2,23,0.742,13,5,84.1,10.35,5,5,15,False,0,0,0,0,0,0,0,0,0
1995,1,23,0.767,16,2,69.9,0.86,26,26,26,False,0,0,0,0,0,0,0,0,0
1995,4,25,0.735,12,4,77.4,10.02,14,11,13,False,0,0,0,0,0,0,0,0,0
1995,1,24,0.8,17,1,88.1,-5.5,26,26,26,True,0,0,0,0,0,0,0,0,0
1995,1,24,0.706,9,3,79.4,5.81,26,26,26,False,0,0,0,0,0,0,0,0,0
1995,3,19,0.576,7,5,76.4,7.81,26,26,26,True,0,0,0,0,0,0,0,0,0
1995,1,25,0.781,15,3,76.4,5.74,26,12,12,False,0,0,0,0,0,0,0,0,0
1995,3,22,0.733,11,4,65.0,-1.35,26,26,26,True,0,0,0,0,0,0,0,0,0
1995,3,20,0.667,12,6,82.0,7.46,12,6,25,False,0,0,0,0,0,0,0,0,0
1995,2,23,0.719,13,5,76.9,3.34,26,26,26,True,0,0,0,0,0,0,0,0,0
1995,7,32,0.821,12,4,86.7,10.51,1,1,6,False,0,0,1,0,0,0,0,0,0
1995,1,22,0.759,12,2,82.0,-8.1,26,26,26,True,0,0,0,0,0,0,0,0,0
1995,1,28,0.848,14,2,87.4,9.71,4,2,2,True,0,0,0,0,0,0,0,0,0
1995,2,17,0.567,12,6,77.0,-6.66,26,26,26,True,0,0,0,0,0,0,0,0,0
1995,2,22,0.688,13,5,75.2,5.55,26,26,26,False,0,0,0,0,0,0,0,0,0
1995,2,23,0.697,7,5,77.2,4.23,26,26,26,False,0,0,0,0,0,0,0,0,0
1995,3,24,0.727,12,6,78.3,9.0,26,12,16,False,0,0,0,0,0,0,0,0,0
1995,4,19,0.633,11,7,75.9,2.61,26,26,26,True,0,0,0,0,0,0,0,0,0
1995,3,23,0.719,9,5,81.7,7.1,26,16,17,False,0,0,0,0,0,0,0,0,0
1995,1,26,0.839,12,2,75.3,-3.91,26,26,26,False,0,0,0,0,0,0,0,0,0
1995,4,21,0.677,11,7,75.5,6.53,15,10,22,False,0,0,0,0,0,0,0,0,0
1995,1,23,0.821,14,0,83.1,-0.83,26,25,26,False,0,0,0,0,0,0,0,0,0
1995,2,22,0.786,14,4,78.4,7.92,20,7,11,False,0,0,0,0,0,0,0,0,0
1995,2,21,0.7,11,3,76.2,3.42,26,26,26,True,0,0,0,0,0,0,0,0,0
1995,5,23,0.676,6,8,74.9,9.7,26,11,24,False,0,0,0,0,0,0,0,0,0
1995,3,17,0.567,8,8,72.6,11.37,10,6,26,False,0,0,0,0,0,0,0,0,0
1995,2,28,0.824,12,4,84.4,13.14,2,1,4,False,0,0,0,0,0,0,0,0,0
1995,2,21,0.7,11,5,83.8,-9.02,26,26,26,True,0,0,0,0,0,0,0,0,0
1995,1,31,0.939,16,2,87.5,10.03,6,1,1,False,0,0,0,0,0,0,0,0,1
1995,9,11,0.367,4,12,67.3,-5.35,26,26,26,True,0,0,0,0,0,0,0,0,0
1995,4,20,0.69,8,6,77.0,8.32,26,9,23,False,0,0,0,0,0,0,0,0,0
1995,3,19,0.613,11,7,75.1,9.03,9,9,26,False,0,0,0,0,0,0,0,0,0
1995,8,22,0.733,12,4,73.4,8.48,26,14,18,False,0,0,0,0,0,0,0,0,0
1995,1,21,0.75,12,2,76.3,1.99,26,26,26,False,0,0,0,0,0,0,0,0,0
1995,1,28,0.824,15,3,77.1,4.85,26,19,19,True,0,0,0,0,0,0,0,0,0
1995,3,20,0.667,13,5,71.6,3.67,26,26,26,True,0,0,0,0,0,0,0,0,0
1995,4,19,0.679,11,7,84.4,10.64,26,17,26,False,0,0,0,0,0,0,0,0,0
1995,1,23,0.767,11,3,92.9,3.65,26,26,26,True,0,0,1,1,0,0,0,0,0
1995,3,26,0.765,12,4,86.4,10.44,7,5,10,False,1,0,0,0,0,0,0,0,0
1995,4,21,0.7,7,7,76.2,-0.21,26,26,26,True,0,0,0,0,0,0,0,0,0
1995,3,22,0.647,7,5,81.0,8.87,13,10,26,True,0,0,0,0,0,0,0,0,0
1995,2,19,0.633,10,6,62.7,9.26,26,26,26,False,0,0,0,0,0,0,0,0,0
1995,1,28,0.848,16,2,86.0,7.65,19,1,8,False,0,0,0,0,0,0,0,0,0
1995,6,19,0.633,11,3,74.7,-4.56,26,26,26,True,0,0,0,0,0,0,0,0,0
1996,1,35,0.946,15,1,74.8,8.92,7,1,1,True,1,0,1,0,0,0,1,0,0
1996,5,11,0.367,6,10,73.9,-3.83,26,26,26,True,0,0,0,0,0,0,0,0,0
1996,1,22,0.733,15,3,71.2,3.55,26,26,26,False,0,0,0,0,0,0,0,0,0
1996,3,20,0.69,12,6,75.2,6.33,18,16,26,False,0,0,0,0,0,0,0,0,0
1996,2,21,0.75,12,6,74.8,6.33,26,9,18,False,0,0,0,0,0,0,0,0,0
1996,8,20,0.606,9,7,77.6,8.08,16,16,26,False,0,0,0,0,0,0,0,0,0
1996,2,23,0.742,10,4,72.9,4.93,26,20,20,False,0,0,0,0,0,0,0,0,0
1996,3,20,0.667,14,4,68.8,-5.56,26,26,26,True,0,0,0,0,0,0,0,0,0
1996,3,21,0.656,10,6,77.6,11.42,20,8,25,False,0,0,0,0,0,0,0,0,0
1996,1,21,0.7,14,4,72.6,1.46,26,26,26,True,0,0,0,0,0,0,0,0,0
1996,1,30,0.938,14,0,82.2,2.11,26,7,8,True,0,0,0,0,0,0,0,0,0
1996,3,20,0.667,10,6,73.6,-3.59,26,26,26,True,0,0,0,0,0,0,0,0,0
1996,2,28,0.848,14,4,77.7,3.42,26,23,23,True,0,0,0,0,0,0,0,0,0
1996,4,17,0.586,7,7,68.1,7.71,26,26,26,False,0,0,0,0,0,0,0,0,0
1996,7,29,0.784,13,5,81.8,9.83,5,4,4,False,0,1,1,1,0,0,0,0,0
1996,1,22,0.759,11,3,84.6,-11.92,26,26,26,True,0,0,0,0,0,0,0,0,0
1996,1,34,0.944,16,0,91.4,10.05,1,1,2,False,0,0,0,0,0,0,0,0,1
1996,6,13,0.433,9,9,72.0,1.2,26,26,26,True,0,0,0,0,0,0,0,0,0
1996,1,25,0.862,16,0,64.9,-0.88,26,22,26,False,0,0,0,0,0,0,0,0,0
1996,7,23,0.793,13,3,70.2,4.25,22,8,22,False,0,0,0,0,0,0,0,0,0
1996,2,24,0.727,9,5,67.1,7.24,26,17,17,True,0,0,0,0,0,0,0,0,0
1996,10,17,0.607,11,7,75.6,6.44,25,24,26,False,0,0,0,0,0,0,0,0,0
1996,1,27,0.794,15,3,76.0,6.42,10,7,12,False,0,0,0,0,0,0,0,0,0
1996,5,19,0.633,7,7,65.8,-1.6,26,26,26,True,0,0,0,0,0,0,0,0,0
1996,10,22,0.647,10,4,76.1,9.85,12,12,24,False,0,0,0,0,0,0,0,0,0
1996,3,22,0.733,12,6,76.4,1.52,26,25,26,True,0,0,0,0,0,0,0,0,0
1996,2,26,0.788,14,4,75.5,11.47,3,2,10,False,0,0,0,0,0,0,0,0,0
1996,5,19,0.633,7,7,74.6,-0.18,26,26,26,True,0,0,0,0,0,0,0,0,0
1996,4,20,0.625,10,8,71.3,8.55,17,16,26,False,0,0,0,0,0,0,0,0,0
1996,3,21,0.677,10,4,81.8,5.05,26,23,26,False,0,0,0,0,0,0,0,0,0
1996,2,26,0.813,12,4,68.9,10.72,11,6,9,True,0,0,0,0,0,0,0,0,0
1996,1,16,0.533,13,5,76.0,-3.63,26,26,26,True,0,0,0,0,0,0,0,0,0
1996,1,32,0.914,17,1,82.6,8.19,6,3,3,True,0,0,0,0,0,0,0,0,0
1996,1,15,0.5,9,3,72.1,-3.63,26,26,26,True,0,0,0,0,0,0,1,1,0
1996,4,18,0.581,8,8,75.4,10.48,26,12,26,False,0,0,0,0,0,0,0,0,0
1996,1,25,0.806,14,4,82.8,3.72,26,23,26,True,0,0,0,0,0,0,0,0,0
1996,7,26,0.765,10,6,73.1,8.72,9,8,19,True,0,0,0,0,0,0,0,0,0
1996,1,24,0.727,14,2,73.9,-0.09,26,26,26,True,0,0,0,0,0,0,0,0,0
1996,1,23,0.742,16,2,77.4,7.34,4,4,14,False,0,0,0,0,0,0,0,0,0
1996,1,22,0.759,12,2,58.5,-4.15,26,26,26,False,0,0,0,0,0,0,0,0,0
1996,1,19,0.613,12,6,75.5,10.88,23,23,26,False,0,0,0,0,0,0,0,0,0
1996,3,19,0.633,10,8,78.2,9.23,26,20,26,False,0,0,0,0,0,0,0,0,0
1996,1,24,0.667,13,3,80.2,12.7,26,13,13,False,0,0,0,0,0,0,0,0,0
1996,3,19,0.633,10,6,77.8,-4.19,26,26,26,True,0,0,0,0,0,0,0,0,0
1996,2,20,0.606,12,4,60.0,9.3,26,26,26,False,0,0,0,0,0,0,0,0,0
1996,3,17,0.567,8,6,79.0,6.83,26,26,26,False,0,0,0,0,0,0,0,0,0
1996,1,28,0.848,11,3,79.6,7.69,21,3,7,True,0,0,0,0,0,0,0,0,0
1996,1,20,0.667,11,3,71.0,-7.18,26,26,26,True,0,0,0,0,0,0,0,0,0
1996,9,26,0.813,15,3,73.1,8.5,24,4,4,False,0,0,0,0,0,0,0,0,0
1996,6,17,0.567,10,4,81.9,-4.31,26,26,26,True,0,0,0,0,0,0,0,0,0
1996,2,21,0.677,9,7,79.2,8.13,26,14,26,False,0,0,0,0,0,0,0,0,0
1996,6,18,0.621,7,9,68.0,8.18,26,16,26,False,0,0,0,0,0,0,0,0,0
1996,9,22,0.733,11,3,73.5,6.58,13,3,16,False,0,0,0,0,0,0,0,0,0
1996,1,27,0.871,17,1,82.6,-5.05,26,26,26,True,0,0,0,0,0,0,0,0,0
1996,8,29,0.763,12,6,76.2,11.35,26,11,15,False,0,0,0,0,1,0,0,0,0
1996,1,21,0.7,11,3,80.3,-2.45,26,26,26,True,0,0,0,0,0,0,0,0,0
1996,3,23,0.719,11,7,79.6,6.9,8,8,21,False,0,0,0,0,0,0,0,0,0
1996,8,21,0.724,13,3,78.0,3.61,26,24,26,False,0,0,0,0,0,0,0,0,0
1996,2,26,0.788,13,5,81.6,8.42,26,3,11,False,0,0,0,0,0,0,0,0,0
1996,1,21,0.656,13,5,78.4,-9.2,26,26,26,True,0,0,0,0,0,0,0,0,0
1996,5,17,0.567,8,8,81.3,9.93,15,14,26,False,0,0,1,1,0,0,0,0,0
1996,1,20,0.69,10,4,70.8,4.09,26,22,26,False,0,0,0,0,0,0,0,0,0
1996,1,29,0.853,12,2,79.9,7.24,2,1,4,False,0,0,0,0,0,0,0,0,0
1996,1,22,0.733,14,2,71.6,-13.09,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,3,28,0.8,11,5,77.4,12.0,8,4,4,True,0,0,0,0,0,0,0,0,0
1997,8,11,0.367,2,12,66.4,-2.38,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,6,22,0.667,9,9,72.6,9.39,26,8,26,False,0,0,0,0,0,0,0,0,0
1997,2,22,0.688,11,5,73.1,6.19,26,15,24,False,0,0,0,0,0,0,0,0,0
1997,4,23,0.719,12,6,75.1,10.12,26,25,26,False,0,0,0,0,0,0,0,0,0
1997,1,24,0.857,14,0,63.8,-3.08,26,26,26,False,0,0,0,0,0,0,0,0,0
1997,1,24,0.706,12,6,75.3,9.44,7,4,20,False,0,0,0,0,0,0,0,0,0
1997,1,21,0.7,15,3,91.5,-4.22,26,26,26,True,0,1,0,0,0,0,0,0,0
1997,11,26,0.743,9,5,75.2,7.72,26,6,25,False,0,0,0,0,0,0,0,0,0
1997,3,19,0.576,11,5,66.7,9.04,15,15,26,False,0,0,0,0,0,0,0,0,0
1997,3,25,0.758,11,5,74.8,3.69,17,9,11,False,0,0,0,0,0,0,0,0,0
1997,1,22,0.667,10,6,71.0,-0.46,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,5,18,0.643,11,7,59.1,9.42,26,26,26,False,0,0,0,0,0,0,0,0,0
1997,3,18,0.6,10,6,76.3,9.47,16,13,26,False,0,0,0,0,0,0,0,0,0
1997,1,24,0.75,15,1,74.4,7.0,26,4,6,False,0,0,0,0,0,0,0,0,0
1997,1,22,0.71,15,3,79.1,-7.79,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,1,31,0.886,16,2,77.6,9.2,22,2,3,False,0,0,0,0,0,0,0,0,0
1997,2,16,0.552,10,6,70.5,-7.72,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,7,20,0.69,11,5,69.5,5.76,26,20,26,False,0,0,0,0,0,0,0,0,0
1997,4,20,0.645,10,6,66.3,9.02,26,26,26,False,0,0,0,0,0,0,0,0,0
1997,2,24,0.706,12,4,72.4,5.53,26,21,26,False,0,0,0,0,0,0,0,0,0
1997,1,25,0.833,17,1,67.3,-2.86,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,4,23,0.697,9,7,68.2,10.53,20,2,14,False,0,0,0,0,0,0,0,0,0
1997,2,21,0.7,13,5,73.4,0.63,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,4,22,0.71,10,6,67.5,6.3,11,4,18,False,0,0,0,0,0,0,0,1,0
1997,1,24,0.8,14,4,74.2,2.28,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,1,26,0.765,12,2,80.7,5.51,1,1,10,False,0,0,0,0,0,0,0,0,0
1997,1,23,0.697,12,4,68.7,-0.16,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,7,23,0.793,13,3,83.2,5.28,26,11,13,False,0,0,0,0,0,0,0,0,0
1997,4,19,0.613,9,7,69.9,7.78,26,26,26,False,0,0,0,0,0,0,0,0,0
1997,1,24,0.75,15,3,79.9,10.43,5,5,7,False,0,0,0,0,0,0,0,0,0
1997,4,17,0.567,7,7,70.9,-6.56,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,1,34,0.944,15,1,84.8,7.94,2,1,1,True,0,0,0,0,0,0,0,0,0
1997,2,14,0.467,9,5,71.1,-7.44,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,3,18,0.6,12,6,72.1,10.91,26,26,26,False,0,0,0,0,0,0,0,0,0
1997,2,20,0.667,12,4,80.7,6.38,26,26,26,False,0,0,0,0,0,0,0,0,0
1997,5,21,0.656,9,7,75.2,9.08,26,5,22,False,0,0,0,0,0,0,0,0,0
1997,1,29,0.906,16,0,79.1,-6.84,26,16,16,True,0,0,0,0,0,0,0,0,0
1997,5,25,0.735,11,7,83.9,11.04,19,6,15,False,0,0,0,0,0,0,0,0,1
1997,2,23,0.767,14,4,64.9,-4.51,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,4,22,0.688,11,7,76.5,7.83,26,15,19,False,0,0,0,0,0,0,0,0,0
1997,3,17,0.607,12,6,79.6,10.16,26,26,26,False,0,0,0,0,0,0,0,0,0
1997,3,24,0.727,10,6,72.0,7.03,26,17,17,False,0,0,0,0,0,0,0,0,0
1997,6,24,0.686,11,3,73.6,-5.22,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,2,22,0.71,9,5,68.0,3.19,25,24,26,True,0,0,0,0,0,0,0,0,0
1997,8,24,0.667,10,8,75.9,8.31,26,26,26,False,0,0,0,0,0,0,0,0,0
1997,1,24,0.727,12,4,79.7,9.06,10,6,8,False,0,0,0,0,0,0,0,0,0
1997,2,20,0.667,12,6,77.0,-8.18,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,2,35,0.875,13,3,82.6,9.26,3,3,5,True,0,0,0,0,0,0,0,0,0
1997,2,21,0.656,11,5,73.2,-3.14,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,2,22,0.688,12,6,72.5,8.9,23,23,26,False,0,0,0,0,0,0,0,0,0
1997,6,18,0.581,7,9,67.7,11.13,26,25,26,False,0,0,0,0,0,0,0,0,0
1997,2,22,0.71,12,6,74.4,6.69,21,19,23,True,0,0,0,0,0,0,0,0,0
1997,1,24,0.774,13,3,74.3,-4.98,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,1,26,0.788,13,3,71.2,7.69,26,12,12,True,0,0,0,0,0,0,0,0,0
1997,7,24,0.8,12,4,71.6,-2.38,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,2,22,0.733,12,6,79.7,9.21,18,15,21,False,0,0,0,0,0,0,0,0,0
1997,6,19,0.633,9,7,74.3,5.03,26,26,26,False,0,0,0,0,0,0,0,0,0
1997,2,24,0.774,11,5,69.0,10.27,4,2,9,False,1,0,0,0,0,0,0,0,0
1997,2,23,0.742,10,4,70.0,-0.86,26,26,26,True,0,0,0,0,0,0,0,0,0
1997,9,22,0.71,10,4,71.5,5.25,26,26,26,False,0,0,0,0,0,0,0,0,0
1997,7,20,0.667,11,7,68.7,5.84,26,26,26,False,0,0,0,0,0,0,0,0,0
1997,1,29,0.879,15,1,74.2,5.46,6,2,2,True,0,0,0,0,0,0,0,0,0
1997,1,20,0.69,10,2,71.7,-7.05,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,2,34,0.895,13,3,81.9,10.38,4,1,1,True,1,0,0,0,1,0,0,0,0
1998,2,19,0.633,10,2,69.8,-7.49,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,2,20,0.645,13,3,73.6,6.72,18,17,26,False,0,0,0,0,0,0,0,0,0
1998,2,22,0.786,12,2,74.6,0.67,26,26,26,False,0,0,0,0,0,0,0,0,0
1998,1,27,0.931,14,0,66.8,-3.6,26,8,8,False,0,0,0,0,0,0,0,0,0
1998,5,20,0.606,7,7,69.2,5.34,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,1,22,0.733,13,3,73.4,9.25,26,10,16,False,0,0,0,0,0,0,0,0,0
1998,9,20,0.667,13,5,79.8,2.67,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,7,22,0.733,11,5,83.5,4.76,10,7,23,True,0,0,0,0,0,0,0,0,0
1998,4,20,0.667,11,7,78.6,8.28,26,26,26,False,0,0,0,0,0,0,0,0,0
1998,2,23,0.742,11,5,71.3,8.77,7,5,14,False,0,0,0,0,0,0,0,0,0
1998,3,23,0.742,12,4,70.0,-1.7,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,6,20,0.625,9,7,76.8,10.71,17,17,26,False,0,0,0,0,0,0,0,0,0
1998,2,22,0.667,11,5,74.0,4.19,20,18,26,False,0,0,0,0,0,0,0,0,0
1998,1,32,0.865,15,3,76.6,7.89,12,6,6,True,0,0,0,0,0,0,0,0,0
